V1,live,objekttyp,zustand,wohnflache,grundflache,zimmer,heizung,verfugbar,bautyp,boden,nutzflache,gesamtflache,abstellraum,balkon,barrierefrei,carport,dachterrasse,einbaukuche,fahrstuhl,garage,garten,keller,loggia,parkplatz,teilmobliert.mobliert,terrasse,wintergarten,hwb.kwh.m2.jahr,hwb.energieklasse,fgee.energieklasse,fgee,betriebskosten.inkl.mwst,heizkosten.exkl.mwst,monatliche.kosten.mwst,monatliche.kosten.inkl.mwst,sonstige.kosten.exkl.mwst,price,id,address,postalCode,city,county,state,country,street,houseNumber,district,geometry,wien.dist,kottingbrunn.dist,price.predicted,residual
376812089,TRUE,Mehrfamilienhaus,Sehr gut/gut,408,1.194,13,Gasheizung,completion.date.stated,Altbau,UNKNOWN,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,193,E,UNKNOWN,2.64,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,950000,348,"2500, Niederösterreich, Österreich",2500,UNKNOWN,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20435|48.0032,23888.5232503626,6029.54888474542,1056249.41760192,106249.41760192
387504227,TRUE,Einfamilienhaus,Sehr gut/gut,328,660,8,Hauszentralheizung,ab sofort,Neubau,Parkett,,UNKNOWN,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,397000,184,"Enzesfeld-Lindabrunn, Niederösterreich, Österreich",2551,Enzesfeld-Lindabrunn,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.18448|47.92102,32597.33415027,4721.02860390922,502409.273080498,105409.273080498
383971112,TRUE,Doppelhaushälfte,UNKNOWN,127,249,5,Luftwärmepumpe,UNKNOWN,UNKNOWN,UNKNOWN,196,UNKNOWN,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,34.2,B,UNKNOWN,0.71,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,518500,665,"Laxenburg, Niederösterreich, Österreich",2361,Laxenburg,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.3575|48.06741,13068.9384377387,16087.6755780068,623121.466729996,104621.466729995
388074258,TRUE,Einfamilienhaus,Sanierungsbedürftig,250,1.02,6,Gasheizung,ab sofort,Neubau,Parkett,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,170,F,E,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,650000,148,"2500, Niederösterreich, Österreich",2500,UNKNOWN,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20435|48.0032,23888.5232503626,6029.54888474542,753125.48385328,103125.48385328
389097452,TRUE,Einfamilienhaus,Erstbezug,179,500,6,Luftwärmepumpe,UNKNOWN,Neubau,Sonstige,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,33,B,A,0.72,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,680000,471,"Breitenfurt bei Wien, Niederösterreich, Österreich",2384,Breitenfurt bei Wien,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20447|48.13809,13827.7607817435,20829.0085258465,782877.786398793,102877.786398793
389930150,TRUE,Einfamilienhaus,Sehr gut/gut,118,505,5,Sonstige,nach Vereinbarung,Neubau,Parkett,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,510000,434,"Gießhübl, Niederösterreich, Österreich",2372,Gießhübl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.23869|48.09778,14087.209554353,16287.0784368991,612212.757924609,102212.757924609
306682686,TRUE,Doppelhaushälfte,UNKNOWN,110,334.007319952775,4,Fußbodenheizung,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,424500,440,"Laxenburg, Niederösterreich, Österreich",2361,Laxenburg,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.3575|48.06741,13068.9384377387,16087.6755780068,526158.199574774,101658.199574774
386512792,TRUE,Einfamilienhaus,Neuwertig,91,400,4,Luftwärmepumpe,ab sofort,Neubau,Parkett,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,34.9,UNKNOWN,UNKNOWN,,UNKNOWN,€ 50,UNKNOWN,UNKNOWN,UNKNOWN,449000,230,"Tattendorf, Niederösterreich, Österreich",2523,Tattendorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.30266|47.95664,25904.70676477,5566.76376345651,550248.529661417,101248.529661417
368863365,TRUE,Einfamilienhaus,UNKNOWN,156,592,,UNKNOWN,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,177.7,UNKNOWN,UNKNOWN,3.6,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,378000,487,"Laab im Walde, Niederösterreich, Österreich",2381,Laab im Walde,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.17767|48.15516,15180.5610162576,22964.8351794457,478355.169533804,100355.169533804
386125116,TRUE,Doppelhaushälfte,Sehr gut/gut,160,285,4,Luftwärmepumpe,ab sofort,Neubau,UNKNOWN,,UNKNOWN,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,34.5,B,B,0.75,€ 380,UNKNOWN,UNKNOWN,€ 380,UNKNOWN,460000,243,"Tattendorf, Niederösterreich, Österreich",2523,Tattendorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.30266|47.95664,25904.70676477,5566.76376345651,560334.277134926,100334.277134926
372432617,TRUE,Einfamilienhaus,Erstbezug,125,480,3,Luftwärmepumpe,nach Vereinbarung,Neubau,UNKNOWN,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,A+,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,534000,247,"Siegenfeld, Heiligenkreuz, Niederösterreich, Österreich",2500,Heiligenkreuz,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,Siegenfeld,16.17697|48.03811,22044.8097247415,10374.6702621014,634194.513909917,100194.513909917
383356983,TRUE,Einfamilienhaus,Erstbezug,95,316,4,Luftwärmepumpe,completion.date.stated,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,48,B,UNKNOWN,,€ 120,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,354900,350,"Plattenwaldgasse 329, 2534 Alland, Österreich",2534,Alland,Baden,Niederösterreich,AUT,Plattenwaldgasse,329,Alland,16.0856|48.059,25783.3754286253,16022.6253767424,454909.949354097,100009.949354097
385084915,TRUE,Doppelhaushälfte,Erstbezug,142,334.007319952775,5,Fußbodenheizung,UNKNOWN,Neubau,Parkett,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,32.97,B,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,585000,701,"Alfred-Merz-Gasse, 2380 Perchtoldsdorf, Österreich",2380,Perchtoldsdorf,Mödling,Niederösterreich,AUT,Alfred-Merz-Gasse,UNKNOWN,Perchtoldsdorf,16.28604|48.12639,9339.41353659447,19917.8048104812,681971.557105846,96971.5571058459
358528417,TRUE,Einfamilienhaus,Renoviert,120,518,4.5,Zentralheizung,UNKNOWN,Neubau,Laminat,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,228.9,F,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,389000,42,"Pottendorf, Niederösterreich, Österreich",2486,Pottendorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.3866|47.90954,30549.1257554192,12698.2428831802,485580.241150418,96580.2411504175
383092275,FALSE,Einfamilienhaus,Neuwertig,165,457,5,Luftwärmepumpe,nach Vereinbarung,Neubau,Fliesen,,UNKNOWN,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,29.6,UNKNOWN,UNKNOWN,0.71,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,480000,820,"Ebreichsdorf, Niederösterreich, Österreich",2483,Ebreichsdorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.40133|47.96309,24652.9855363011,12970.5244106062,575665.185911001,95665.1859110009
338569577,TRUE,Einfamilienhaus,UNKNOWN,122,334.007319952775,5,Fußbodenheizung,UNKNOWN,Neubau,Sonstige,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,€ 120,UNKNOWN,319000,289,"Pottendorf, Niederösterreich, Österreich",2486,Pottendorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.3866|47.90954,30549.1257554192,12698.2428831802,414585.583578238,95585.5835782384
378798449,TRUE,Doppelhaushälfte,Erstbezug,114,292,5,Fußbodenheizung,UNKNOWN,Neubau,UNKNOWN,,UNKNOWN,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,349000,256,"Pottendorf, Niederösterreich, Österreich",2486,Pottendorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.3866|47.90954,30549.1257554192,12698.2428831802,442974.474542761,93974.474542761
359655009,TRUE,Einfamilienhaus,Renoviert,120,230,4,Gasheizung,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,198000,293,"Hernstein, Niederösterreich, Österreich",2560,Hernstein,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.1052|47.89475,38038.7309941548,11167.6556262182,291370.278857966,93370.2788579656
383354887,TRUE,Einfamilienhaus,Erstbezug,102,314,4,Luftwärmepumpe,completion.date.stated,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,48,B,UNKNOWN,,€ 120,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,369900,351,"Plattenwaldgasse 329, 2534 Alland, Österreich",2534,Alland,Baden,Niederösterreich,AUT,Plattenwaldgasse,329,Alland,16.0856|48.059,25783.3754286253,16022.6253767424,463211.455769931,93311.455769931
389361771,TRUE,Einfamilienhaus,Erstbezug,112,112,4,Fußbodenheizung,UNKNOWN,Neubau,Sonstige,112,UNKNOWN,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,34.2,B,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,424500,696,"Laxenburg, Niederösterreich, Österreich",2361,Laxenburg,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.3575|48.06741,13068.9384377387,16087.6755780068,517607.246576521,93107.2465765214
365487761,TRUE,Einfamilienhaus,UNKNOWN,70,434,2,Etagenheizung,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,275000,300,"Tribuswinkel, Traiskirchen, Niederösterreich, Österreich",2512,Traiskirchen,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,Tribuswinkel,16.27046|48.00603,21345.0171349585,6827.52608716887,367778.602631472,92778.6026314715
382700904,FALSE,Einfamilienhaus,Sehr gut/gut,118,505,5,Sonstige,nach Vereinbarung,Neubau,Parkett,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,510000,802,"Gießhübl, Niederösterreich, Österreich",2372,Gießhübl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.23869|48.09778,14087.209554353,16287.0784368991,601789.158410719,91789.1584107186
340812901,TRUE,Doppelhaushälfte,UNKNOWN,142,397,5,Fußbodenheizung,UNKNOWN,Neubau,UNKNOWN,200,UNKNOWN,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,30.3,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,558700,464,"Brunn am Gebirge, Niederösterreich, Österreich",2345,Brunn am Gebirge,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28623|48.10761,10874.8066423881,17887.8275952402,649974.797752849,91274.7977528493
384775813,TRUE,Einfamilienhaus,UNKNOWN,206,565,6,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,575000,291,"Tattendorf, Niederösterreich, Österreich",2523,Tattendorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.30266|47.95664,25904.70676477,5566.76376345651,666084.851585417,91084.8515854168
378234903,TRUE,Doppelhaushälfte,Erstbezug,121,400,5,Luftwärmepumpe,nach Vereinbarung,Neubau,UNKNOWN,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,A+,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,312000,275,"Pottendorf, Niederösterreich, Österreich",2486,Pottendorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.3866|47.90954,30549.1257554192,12698.2428831802,403030.938177397,91030.938177397
386134716,FALSE,Einfamilienhaus,Erstbezug,112,112,4,Fußbodenheizung,UNKNOWN,Neubau,Sonstige,112,UNKNOWN,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,34.2,B,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,424500,803,"Laxenburg, Niederösterreich, Österreich",2361,Laxenburg,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.3575|48.06741,13068.9384377387,16087.6755780068,515029.19547594,90529.1954759397
388802719,TRUE,Einfamilienhaus,Neuwertig,140,300,4,Luftwärmepumpe,nach Vereinbarung,Neubau,Parkett,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,425000,93,"Möllersdorf, Traiskirchen, Niederösterreich, Österreich",2514,Traiskirchen,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,Möllersdorf,16.30382|48.02546,18475.9632720058,9964.09415366164,515060.07176917,90060.07176917
386760913,TRUE,Einfamilienhaus,Sehr gut/gut,223,620,7,Zentralheizung,UNKNOWN,Neubau,Parkett,375,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,188.5,E,D,2.09,UNKNOWN,UNKNOWN,UNKNOWN,"€ 435,92",UNKNOWN,795000,566,"Brunn am Gebirge, Niederösterreich, Österreich",2345,Brunn am Gebirge,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28623|48.10761,10874.8066423881,17887.8275952402,884922.168491617,89922.1684916168
219343821,TRUE,Einfamilienhaus,UNKNOWN,210,1.554,7,Zentralheizung,UNKNOWN,Altbau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,222.37,F,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,850000,502,"Hinterbrühl, Niederösterreich, Österreich",2371,Hinterbrühl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.24746|48.08684,14502.0975151048,15119.0878861107,939792.016698906,89792.0166989055
299230400,TRUE,Einfamilienhaus,Erstbezug,141,334.007319952775,3,UNKNOWN,UNKNOWN,Neubau,UNKNOWN,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,36.36,A+,B,0.66,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,624750,6,"2500, Niederösterreich, Österreich",2500,UNKNOWN,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20435|48.0032,23888.5232503626,6029.54888474542,714197.877817991,89447.8778179911
365682139,FALSE,Doppelhaushälfte,Erstbezug,114,174,4,Fußbodenheizung,UNKNOWN,Neubau,Sonstige,,UNKNOWN,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,26,B,A+,0.64,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,495000,912,"2500, Niederösterreich, Österreich",2500,UNKNOWN,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20435|48.0032,23888.5232503626,6029.54888474542,581428.245911418,86428.2459114178
385018960,TRUE,Doppelhaushälfte,Erstbezug,117,334.007319952775,4,Luftwärmepumpe,completion.date.stated,Neubau,Parkett,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,39.59,B,A,0.82,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,580000,444,"Brunnerbergstraße 114, 2380 Perchtoldsdorf, Österreich",2380,Perchtoldsdorf,Mödling,Niederösterreich,AUT,Brunnerbergstraße,114,UNKNOWN,16.26226|48.11024,11860.1790763502,17833.2159652545,665298.811258462,85298.8112584623
343813006,TRUE,Einfamilienhaus,Neuwertig,124,400,4,UNKNOWN,completion.date.stated,UNKNOWN,Parkett,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,720000,573,"Perchtoldsdorf, Niederösterreich, Österreich",2380,Perchtoldsdorf,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.26523|48.11936,11012.2839726336,18868.5170080354,804937.813798477,84937.813798477
346464648,FALSE,Einfamilienhaus,Sanierungsbedürftig,110,156,3,Zentralheizung,ab sofort,Neubau,Naturstein,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,190,E,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,243000,753,"Bad Vöslau, Niederösterreich, Österreich",2540,Bad Vöslau,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.21419|47.96535,27194.9453342827,1879.42932042815,327854.811439839,84854.8114398391
384745199,TRUE,Doppelhaushälfte,Erstbezug,122,334.007319952775,4,Fußbodenheizung,UNKNOWN,Neubau,Parkett,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,€ 110,UNKNOWN,298000,292,"Pottendorf, Niederösterreich, Österreich",2486,Pottendorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.3866|47.90954,30549.1257554192,12698.2428831802,382558.240539199,84558.2405391992
356409084,TRUE,Einfamilienhaus,Sehr gut/gut,230,559,8,Zentralheizung,UNKNOWN,Neubau,UNKNOWN,230,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,64.8,C,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,559000,118,"Kottingbrunn, Niederösterreich, Österreich",2542,Kottingbrunn,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.22853|47.95146,28148.7268017508,0,643432.619524704,84432.6195247037
379882975,TRUE,Einfamilienhaus,UNKNOWN,200,334.007319952775,8,UNKNOWN,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,4e+05,215,"Leobersdorf, Niederösterreich, Österreich",2544,Leobersdorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,Leobersdorf,16.21653|47.92869,30829.7111629451,2685.82960567673,483407.888310451,83407.8883104514
385172580,TRUE,Einfamilienhaus,Erstbezug,120,300,4,Luftwärmepumpe,nach Vereinbarung,Neubau,Sonstige,,UNKNOWN,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,450000,629,"Hauptstraße 31, 2384 Breitenfurt bei Wien, Österreich",2384,Breitenfurt bei Wien,Mödling,Niederösterreich,AUT,Hauptstraße,31,Breitenfurt West,16.1534|48.1356,17497.0755456006,21227.2475301488,532828.986928553,82828.9869285528
389508451,FALSE,Einfamilienhaus,Sehr gut/gut,125,484,3,Etagenheizung,ab sofort,Altbau,UNKNOWN,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,183,UNKNOWN,UNKNOWN,2.59,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,199000,730,"Hirtenberg, Niederösterreich, Österreich",2552,Hirtenberg,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.17596|47.93123,31875.2281804323,4526.02033701084,281399.789257114,82399.7892571138
389173507,TRUE,Einfamilienhaus,Erstbezug,105,243,4,Luftwärmepumpe,ab sofort,Neubau,UNKNOWN,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,52.5,B,A+,0.68,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,330000,77,"Gaernäckerstraße, 2483 Ebreichsdorf, Österreich",2483,Ebreichsdorf,Baden,Niederösterreich,AUT,Gaernäckerstraße,UNKNOWN,Ebreichsdorf,16.40338|47.95686,25355.2401937166,13073.5901591569,411647.310113728,81647.3101137284
382784950,FALSE,Einfamilienhaus,Sehr gut/gut,140,630,5,Zentralheizung,UNKNOWN,UNKNOWN,Parkett,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,242,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,390000,868,"Kaltenleutgeben, Niederösterreich, Österreich",2391,Kaltenleutgeben,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20207|48.1179,14965.1748410582,18611.5311511296,471529.366542755,81529.3665427553
